order_id,order_date,customer_id,product_id,product_name,category,channel,seller_id,seller_name,quantity,unit_price,discount,total_amount,payment_status
221,2025-12-25 16:54:17,434,6,Pantalón Cargo,Ropa,Mercado Libre,4,Vendedor_4,3,86,0.1,232.2,pending
222,2025-10-06 16:54:17,315,7,Campera Rompeviento,Ropa,Mercado Libre,9,Vendedor_9,3,36,0.1,97.2,paid
223,2025-10-20 16:54:17,369,19,Riñonera Sport,Accesorios,Web,3,Vendedor_3,2,52,0.2,83.2,paid
224,2026-02-25 16:54:17,393,1,Zapatillas Urban,Calzado,Facebook,1,Vendedor_1,5,93,0.05,441.75,paid
225,2025-10-08 16:54:17,248,16,Sandalias Beach,Calzado,Instagram,9,Vendedor_9,3,142,0.1,383.4,pending
226,2025-11-21 16:54:17,213,10,Mochila City,Accesorios,Facebook,2,Vendedor_2,1,20,0.15,17.0,pending
227,2025-12-20 16:54:17,376,7,Campera Rompeviento,Ropa,Web,10,Vendedor_10,2,60,0.1,108.0,pending
228,2025-12-13 16:54:17,124,5,Pantalón Chino,Ropa,Facebook,9,Vendedor_9,5,33,0.1,148.5,paid
229,2025-11-22 16:54:17,149,9,Gorra Classic,Accesorios,Facebook,4,Vendedor_4,2,16,0.0,32.0,pending
230,2026-02-05 16:54:17,391,8,Campera Denim,Ropa,Instagram,6,Vendedor_6,5,60,0.05,285.0,pending
231,2025-11-18 16:54:17,47,17,Camisa Oxford,Ropa,Facebook,8,Vendedor_8,3,83,0.0,249.0,pending
232,2026-01-21 16:54:17,145,8,Campera Denim,Ropa,Facebook,10,Vendedor_10,3,26,0.0,78.0,pending
233,2025-10-31 16:54:17,452,10,Mochila City,Accesorios,Web,1,Vendedor_1,1,37,0.05,35.15,pending
234,2025-12-14 16:54:17,288,13,Medias Training,Accesorios,Instagram,1,Vendedor_1,4,13,0.2,41.6,pending
235,2026-01-03 16:54:17,392,18,Camisa Lino,Ropa,Web,2,Vendedor_2,4,84,0.15,285.6,paid
236,2026-02-21 16:54:17,481,5,Pantalón Chino,Ropa,Web,7,Vendedor_7,3,63,0.2,151.2,paid
237,2025-10-14 16:54:17,24,7,Campera Rompeviento,Ropa,Mercado Libre,9,Vendedor_9,4,84,0.0,336.0,paid
238,2025-11-16 16:54:17,458,11,Buzo Hoodie,Ropa,Instagram,9,Vendedor_9,4,39,0.2,124.8,pending
239,2025-12-26 16:54:17,304,20,Piluso Trend,Accesorios,Web,3,Vendedor_3,4,49,0.1,176.4,pending
240,2025-12-31 16:54:17,345,19,Riñonera Sport,Accesorios,Mercado Libre,8,Vendedor_8,1,33,0.1,29.7,pending
241,2025-12-29 16:54:17,496,19,Riñonera Sport,Accesorios,Instagram,1,Vendedor_1,5,40,0.1,180.0,paid
242,2025-11-15 16:54:17,397,19,Riñonera Sport,Accesorios,Facebook,3,Vendedor_3,5,50,0.2,200.0,paid
243,2026-03-09 16:54:17,226,8,Campera Denim,Ropa,Web,10,Vendedor_10,1,44,0.0,44.0,pending
244,2025-12-02 16:54:17,472,5,Pantalón Chino,Ropa,Facebook,4,Vendedor_4,4,84,0.2,268.8,paid
245,2025-11-05 16:54:17,270,5,Pantalón Chino,Ropa,Facebook,4,Vendedor_4,5,61,0.15,259.25,pending
246,2025-11-20 16:54:17,347,6,Pantalón Cargo,Ropa,Web,9,Vendedor_9,3,89,0.1,240.3,pending
247,2026-01-13 16:54:17,483,7,Campera Rompeviento,Ropa,Web,5,Vendedor_5,5,58,0.05,275.5,pending
248,2025-09-22 16:54:17,287,7,Campera Rompeviento,Ropa,Web,8,Vendedor_8,3,81,0.1,218.7,pending
249,2025-10-22 16:54:17,489,4,Remera Oversize,Ropa,Instagram,9,Vendedor_9,4,70,0.1,252.0,pending
250,2026-01-03 16:54:17,336,2,Zapatillas Running,Calzado,Web,2,Vendedor_2,3,178,0.15,453.9,pending
251,2026-01-25 16:54:17,56,7,Campera Rompeviento,Ropa,Instagram,9,Vendedor_9,3,54,0.05,153.9,paid
252,2025-09-27 16:54:17,27,2,Zapatillas Running,Calzado,Mercado Libre,9,Vendedor_9,2,141,0.05,267.9,pending
253,2025-11-17 16:54:17,476,11,Buzo Hoodie,Ropa,Instagram,2,Vendedor_2,2,20,0.2,32.0,pending
254,2025-11-15 16:54:17,331,16,Sandalias Beach,Calzado,Mercado Libre,4,Vendedor_4,3,101,0.1,272.7,paid
255,2026-01-17 16:54:17,452,19,Riñonera Sport,Accesorios,Instagram,9,Vendedor_9,1,21,0.15,17.85,paid
256,2025-11-11 16:54:17,153,13,Medias Training,Accesorios,Mercado Libre,3,Vendedor_3,3,12,0.0,36.0,pending
257,2025-11-21 16:54:17,436,10,Mochila City,Accesorios,Facebook,9,Vendedor_9,5,41,0.05,194.75,pending
258,2026-02-17 16:54:17,368,7,Campera Rompeviento,Ropa,Instagram,6,Vendedor_6,2,78,0.1,140.4,paid
259,2026-01-01 16:54:17,439,11,Buzo Hoodie,Ropa,Facebook,10,Vendedor_10,2,42,0.2,67.2,pending
260,2025-12-24 16:54:17,72,17,Camisa Oxford,Ropa,Facebook,2,Vendedor_2,4,32,0.05,121.6,pending
261,2026-03-16 16:54:17,386,8,Campera Denim,Ropa,Web,5,Vendedor_5,4,50,0.15,170.0,pending
262,2025-10-19 16:54:17,355,10,Mochila City,Accesorios,Instagram,10,Vendedor_10,1,26,0.1,23.4,paid
263,2025-11-18 16:54:17,473,4,Remera Oversize,Ropa,Web,5,Vendedor_5,2,71,0.2,113.6,paid
264,2025-12-13 16:54:17,245,10,Mochila City,Accesorios,Instagram,10,Vendedor_10,2,24,0.05,45.6,pending
265,2025-12-12 16:54:17,411,20,Piluso Trend,Accesorios,Instagram,7,Vendedor_7,5,40,0.2,160.0,paid
266,2026-02-25 16:54:17,40,20,Piluso Trend,Accesorios,Mercado Libre,9,Vendedor_9,4,43,0.1,154.8,paid
267,2025-11-08 16:54:17,85,18,Camisa Lino,Ropa,Web,4,Vendedor_4,5,88,0.05,418.0,pending
268,2025-09-24 16:54:17,461,4,Remera Oversize,Ropa,Facebook,4,Vendedor_4,5,82,0.0,410.0,paid
269,2026-02-12 16:54:17,30,15,Botas Trekking,Calzado,Facebook,9,Vendedor_9,4,118,0.2,377.6,pending
270,2025-12-06 16:54:17,297,1,Zapatillas Urban,Calzado,Mercado Libre,5,Vendedor_5,1,155,0.05,147.25,paid
271,2025-12-19 16:54:17,479,14,Cinturón Casual,Accesorios,Facebook,2,Vendedor_2,5,13,0.0,65.0,paid
272,2025-12-03 16:54:17,192,10,Mochila City,Accesorios,Facebook,3,Vendedor_3,2,59,0.15,100.3,pending
273,2025-12-11 16:54:17,61,13,Medias Training,Accesorios,Instagram,2,Vendedor_2,5,18,0.1,81.0,pending
274,2026-02-13 16:54:17,238,17,Camisa Oxford,Ropa,Facebook,4,Vendedor_4,1,22,0.1,19.8,pending
275,2026-01-13 16:54:17,97,8,Campera Denim,Ropa,Mercado Libre,8,Vendedor_8,3,39,0.1,105.3,paid
276,2025-10-11 16:54:17,52,14,Cinturón Casual,Accesorios,Mercado Libre,1,Vendedor_1,2,23,0.0,46.0,pending
277,2025-09-26 16:54:17,206,20,Piluso Trend,Accesorios,Facebook,1,Vendedor_1,2,57,0.0,114.0,paid
278,2026-01-21 16:54:17,120,18,Camisa Lino,Ropa,Web,1,Vendedor_1,2,84,0.1,151.2,pending
279,2025-12-30 16:54:17,154,8,Campera Denim,Ropa,Web,3,Vendedor_3,5,48,0.15,204.0,paid
280,2025-10-17 16:54:17,498,18,Camisa Lino,Ropa,Web,3,Vendedor_3,4,83,0.0,332.0,pending
281,2025-12-26 16:54:17,193,17,Camisa Oxford,Ropa,Instagram,7,Vendedor_7,4,39,0.1,140.4,pending
282,2026-01-19 16:54:17,288,8,Campera Denim,Ropa,Facebook,5,Vendedor_5,2,79,0.0,158.0,pending
283,2025-11-02 16:54:17,105,18,Camisa Lino,Ropa,Web,3,Vendedor_3,4,51,0.1,183.6,paid
284,2025-12-13 16:54:17,27,15,Botas Trekking,Calzado,Web,2,Vendedor_2,5,152,0.05,722.0,pending
285,2025-10-14 16:54:17,371,20,Piluso Trend,Accesorios,Instagram,1,Vendedor_1,1,22,0.2,17.6,pending
286,2025-12-22 16:54:17,493,7,Campera Rompeviento,Ropa,Mercado Libre,5,Vendedor_5,1,47,0.05,44.65,pending
287,2025-09-20 16:54:17,283,8,Campera Denim,Ropa,Web,10,Vendedor_10,2,70,0.05,133.0,pending
288,2025-11-18 16:54:17,185,13,Medias Training,Accesorios,Facebook,9,Vendedor_9,3,29,0.1,78.3,pending
289,2025-11-17 16:54:17,212,4,Remera Oversize,Ropa,Mercado Libre,6,Vendedor_6,2,67,0.1,120.6,paid
290,2026-03-13 16:54:17,79,5,Pantalón Chino,Ropa,Instagram,5,Vendedor_5,5,73,0.1,328.5,pending
291,2025-12-10 16:54:17,336,8,Campera Denim,Ropa,Web,10,Vendedor_10,2,83,0.2,132.8,pending
292,2025-10-04 16:54:17,87,16,Sandalias Beach,Calzado,Instagram,8,Vendedor_8,4,81,0.1,291.6,pending
293,2025-10-30 16:54:17,484,6,Pantalón Cargo,Ropa,Mercado Libre,1,Vendedor_1,5,24,0.0,120.0,paid
294,2026-02-10 16:54:17,5,14,Cinturón Casual,Accesorios,Instagram,4,Vendedor_4,1,55,0.05,52.25,pending
295,2026-03-02 16:54:17,9,12,Short Deportivo,Ropa,Mercado Libre,10,Vendedor_10,5,81,0.15,344.25,pending
296,2026-03-13 16:54:17,9,1,Zapatillas Urban,Calzado,Facebook,9,Vendedor_9,3,128,0.1,345.6,paid
297,2026-02-21 16:54:17,318,4,Remera Oversize,Ropa,Web,9,Vendedor_9,2,50,0.05,95.0,pending
298,2025-12-06 16:54:17,290,9,Gorra Classic,Accesorios,Instagram,2,Vendedor_2,3,35,0.15,89.25,paid
299,2025-09-23 16:54:17,195,10,Mochila City,Accesorios,Facebook,2,Vendedor_2,1,15,0.15,12.75,pending
300,2025-10-05 16:54:17,433,2,Zapatillas Running,Calzado,Facebook,1,Vendedor_1,2,70,0.15,119.0,pending
301,2026-02-21 16:54:17,462,19,Riñonera Sport,Accesorios,Facebook,9,Vendedor_9,1,24,0.05,22.8,pending
302,2026-02-26 16:54:17,92,2,Zapatillas Running,Calzado,Web,5,Vendedor_5,5,132,0.0,660.0,paid
303,2025-10-18 16:54:17,84,7,Campera Rompeviento,Ropa,Instagram,3,Vendedor_3,4,29,0.1,104.4,pending
304,2025-12-23 16:54:17,382,18,Camisa Lino,Ropa,Web,7,Vendedor_7,2,30,0.2,48.0,paid
305,2025-11-26 16:54:17,394,4,Remera Oversize,Ropa,Facebook,4,Vendedor_4,1,63,0.2,50.4,pending
306,2025-10-06 16:54:17,183,1,Zapatillas Urban,Calzado,Facebook,5,Vendedor_5,4,122,0.05,463.6,pending
307,2025-09-24 16:54:17,152,6,Pantalón Cargo,Ropa,Instagram,10,Vendedor_10,4,30,0.2,96.0,paid
308,2026-01-08 16:54:17,163,3,Remera Básica,Ropa,Web,3,Vendedor_3,4,39,0.15,132.6,paid
309,2026-03-16 16:54:17,53,3,Remera Básica,Ropa,Instagram,5,Vendedor_5,4,66,0.1,237.6,paid
310,2025-11-27 16:54:17,53,6,Pantalón Cargo,Ropa,Mercado Libre,8,Vendedor_8,5,85,0.15,361.25,paid
311,2025-10-27 16:54:17,7,12,Short Deportivo,Ropa,Web,2,Vendedor_2,5,61,0.15,259.25,pending
312,2026-02-24 16:54:17,87,13,Medias Training,Accesorios,Facebook,9,Vendedor_9,2,46,0.2,73.6,paid
313,2026-01-08 16:54:17,33,5,Pantalón Chino,Ropa,Instagram,5,Vendedor_5,3,83,0.05,236.55,pending
314,2025-11-30 16:54:17,185,9,Gorra Classic,Accesorios,Web,5,Vendedor_5,4,60,0.0,240.0,paid
315,2025-10-16 16:54:17,70,16,Sandalias Beach,Calzado,Web,10,Vendedor_10,2,118,0.0,236.0,paid
316,2025-12-22 16:54:17,172,13,Medias Training,Accesorios,Facebook,10,Vendedor_10,4,31,0.15,105.4,paid
317,2025-12-25 16:54:17,91,10,Mochila City,Accesorios,Facebook,10,Vendedor_10,2,40,0.1,72.0,pending
318,2025-09-21 16:54:17,167,10,Mochila City,Accesorios,Facebook,8,Vendedor_8,5,60,0.05,285.0,pending
319,2025-12-14 16:54:17,280,13,Medias Training,Accesorios,Instagram,2,Vendedor_2,5,22,0.2,88.0,paid
320,2026-01-23 16:54:17,420,15,Botas Trekking,Calzado,Facebook,8,Vendedor_8,3,166,0.0,498.0,pending
321,2025-10-06 16:54:17,367,5,Pantalón Chino,Ropa,Facebook,5,Vendedor_5,2,52,0.05,98.8,pending
322,2025-11-23 16:54:17,260,3,Remera Básica,Ropa,Facebook,10,Vendedor_10,4,71,0.2,227.2,paid
323,2025-09-19 16:54:17,394,12,Short Deportivo,Ropa,Instagram,9,Vendedor_9,5,30,0.0,150.0,pending
324,2025-10-03 16:54:17,495,6,Pantalón Cargo,Ropa,Facebook,10,Vendedor_10,1,71,0.1,63.9,paid
325,2026-02-20 16:54:17,286,1,Zapatillas Urban,Calzado,Instagram,5,Vendedor_5,2,125,0.2,200.0,pending
326,2025-12-07 16:54:17,177,12,Short Deportivo,Ropa,Mercado Libre,8,Vendedor_8,5,84,0.05,399.0,pending
327,2026-01-01 16:54:17,179,4,Remera Oversize,Ropa,Web,7,Vendedor_7,1,34,0.05,32.3,pending
328,2026-01-24 16:54:17,50,15,Botas Trekking,Calzado,Facebook,9,Vendedor_9,4,104,0.15,353.6,pending
329,2026-02-28 16:54:17,435,11,Buzo Hoodie,Ropa,Web,5,Vendedor_5,1,34,0.0,34.0,paid
330,2026-01-14 16:54:17,170,6,Pantalón Cargo,Ropa,Facebook,9,Vendedor_9,2,90,0.05,171.0,pending
331,2025-12-04 16:54:17,15,8,Campera Denim,Ropa,Instagram,3,Vendedor_3,2,75,0.15,127.5,pending
332,2025-11-28 16:54:17,106,19,Riñonera Sport,Accesorios,Web,7,Vendedor_7,1,55,0.05,52.25,paid
333,2026-02-19 16:54:17,101,19,Riñonera Sport,Accesorios,Facebook,9,Vendedor_9,2,33,0.1,59.4,paid
334,2025-09-27 16:54:17,306,9,Gorra Classic,Accesorios,Facebook,8,Vendedor_8,5,50,0.1,225.0,pending
335,2026-02-16 16:54:17,89,19,Riñonera Sport,Accesorios,Web,6,Vendedor_6,3,39,0.2,93.6,paid
336,2025-12-27 16:54:17,94,5,Pantalón Chino,Ropa,Web,2,Vendedor_2,2,59,0.0,118.0,paid
337,2025-12-08 16:54:17,197,17,Camisa Oxford,Ropa,Facebook,7,Vendedor_7,5,37,0.2,148.0,paid
338,2025-10-06 16:54:17,251,16,Sandalias Beach,Calzado,Web,9,Vendedor_9,2,131,0.05,248.9,paid
339,2025-12-27 16:54:17,488,6,Pantalón Cargo,Ropa,Mercado Libre,8,Vendedor_8,5,26,0.1,117.0,pending
340,2026-01-27 16:54:17,210,5,Pantalón Chino,Ropa,Facebook,7,Vendedor_7,5,84,0.15,357.0,pending
341,2025-11-12 16:54:17,408,15,Botas Trekking,Calzado,Instagram,3,Vendedor_3,1,132,0.0,132.0,pending
342,2026-01-06 16:54:17,400,2,Zapatillas Running,Calzado,Facebook,4,Vendedor_4,5,96,0.05,456.0,pending
343,2025-11-07 16:54:17,397,18,Camisa Lino,Ropa,Web,2,Vendedor_2,5,34,0.1,153.0,paid
344,2025-10-29 16:54:17,153,15,Botas Trekking,Calzado,Mercado Libre,4,Vendedor_4,4,73,0.05,277.4,pending
345,2025-12-18 16:54:17,108,9,Gorra Classic,Accesorios,Web,2,Vendedor_2,4,17,0.05,64.6,pending
346,2025-10-11 16:54:17,292,6,Pantalón Cargo,Ropa,Web,3,Vendedor_3,2,46,0.0,92.0,pending
347,2025-10-31 16:54:17,149,20,Piluso Trend,Accesorios,Web,3,Vendedor_3,3,55,0.1,148.5,paid
348,2025-12-02 16:54:17,128,5,Pantalón Chino,Ropa,Instagram,1,Vendedor_1,3,36,0.05,102.6,pending
349,2025-09-25 16:54:17,324,8,Campera Denim,Ropa,Web,7,Vendedor_7,4,38,0.2,121.6,pending
350,2025-11-22 16:54:17,384,13,Medias Training,Accesorios,Web,2,Vendedor_2,1,35,0.2,28.0,pending
351,2025-11-13 16:54:17,375,15,Botas Trekking,Calzado,Facebook,6,Vendedor_6,5,60,0.0,300.0,pending
352,2025-11-01 16:54:17,254,3,Remera Básica,Ropa,Web,7,Vendedor_7,2,74,0.05,140.6,pending
353,2025-12-21 16:54:17,437,10,Mochila City,Accesorios,Facebook,9,Vendedor_9,5,18,0.2,72.0,pending
354,2026-03-06 16:54:17,476,2,Zapatillas Running,Calzado,Instagram,2,Vendedor_2,4,62,0.0,248.0,pending
355,2026-03-17 16:54:17,452,15,Botas Trekking,Calzado,Web,7,Vendedor_7,2,148,0.05,281.2,paid
356,2026-02-22 16:54:17,341,9,Gorra Classic,Accesorios,Instagram,6,Vendedor_6,3,15,0.1,40.5,paid
357,2025-10-08 16:54:17,361,13,Medias Training,Accesorios,Mercado Libre,5,Vendedor_5,2,37,0.0,74.0,paid
358,2025-11-15 16:54:17,349,7,Campera Rompeviento,Ropa,Facebook,2,Vendedor_2,2,48,0.2,76.8,paid
359,2025-09-20 16:54:17,356,1,Zapatillas Urban,Calzado,Instagram,6,Vendedor_6,1,170,0.15,144.5,pending
360,2026-01-18 16:54:17,161,3,Remera Básica,Ropa,Web,7,Vendedor_7,1,33,0.0,33.0,pending
361,2025-12-10 16:54:17,289,5,Pantalón Chino,Ropa,Mercado Libre,3,Vendedor_3,2,28,0.2,44.8,paid
362,2025-12-18 16:54:17,316,15,Botas Trekking,Calzado,Facebook,4,Vendedor_4,2,177,0.15,300.9,paid
363,2026-02-20 16:54:17,494,3,Remera Básica,Ropa,Facebook,3,Vendedor_3,1,69,0.1,62.1,pending
364,2026-01-13 16:54:17,308,5,Pantalón Chino,Ropa,Web,5,Vendedor_5,1,51,0.2,40.8,paid
365,2026-01-24 16:54:17,383,10,Mochila City,Accesorios,Facebook,9,Vendedor_9,5,42,0.05,199.5,pending
366,2026-01-15 16:54:17,256,2,Zapatillas Running,Calzado,Mercado Libre,8,Vendedor_8,4,74,0.05,281.2,paid
367,2025-12-26 16:54:17,280,12,Short Deportivo,Ropa,Instagram,3,Vendedor_3,4,73,0.1,262.8,pending
368,2026-03-13 16:54:17,111,3,Remera Básica,Ropa,Mercado Libre,10,Vendedor_10,1,21,0.1,18.9,paid
369,2025-11-08 16:54:17,217,13,Medias Training,Accesorios,Facebook,5,Vendedor_5,5,59,0.15,250.75,paid
370,2025-10-31 16:54:17,159,18,Camisa Lino,Ropa,Mercado Libre,10,Vendedor_10,2,55,0.0,110.0,paid
371,2025-10-31 16:54:17,358,5,Pantalón Chino,Ropa,Facebook,6,Vendedor_6,4,28,0.1,100.8,paid
372,2026-01-14 16:54:17,314,2,Zapatillas Running,Calzado,Mercado Libre,2,Vendedor_2,4,74,0.15,251.6,pending
373,2026-02-15 16:54:17,255,6,Pantalón Cargo,Ropa,Web,1,Vendedor_1,2,21,0.05,39.9,pending
374,2025-12-12 16:54:17,172,6,Pantalón Cargo,Ropa,Facebook,3,Vendedor_3,3,35,0.0,105.0,pending
375,2026-03-01 16:54:17,234,17,Camisa Oxford,Ropa,Web,5,Vendedor_5,5,29,0.15,123.25,paid
376,2025-10-23 16:54:17,396,16,Sandalias Beach,Calzado,Mercado Libre,3,Vendedor_3,3,80,0.1,216.0,paid
377,2025-11-07 16:54:17,24,8,Campera Denim,Ropa,Facebook,1,Vendedor_1,1,21,0.05,19.95,pending
378,2026-02-07 16:54:17,115,13,Medias Training,Accesorios,Web,3,Vendedor_3,1,45,0.15,38.25,paid
379,2025-12-26 16:54:17,62,14,Cinturón Casual,Accesorios,Mercado Libre,5,Vendedor_5,1,46,0.1,41.4,paid
380,2025-11-05 16:54:17,444,8,Campera Denim,Ropa,Web,1,Vendedor_1,4,28,0.15,95.2,pending
381,2026-02-23 16:54:17,103,11,Buzo Hoodie,Ropa,Web,9,Vendedor_9,4,21,0.1,75.6,pending
382,2026-01-14 16:54:17,396,20,Piluso Trend,Accesorios,Instagram,8,Vendedor_8,3,47,0.15,119.85,paid
383,2026-03-16 16:54:17,178,5,Pantalón Chino,Ropa,Mercado Libre,7,Vendedor_7,1,49,0.2,39.2,pending
384,2025-09-30 16:54:17,272,1,Zapatillas Urban,Calzado,Instagram,7,Vendedor_7,3,73,0.05,208.05,pending
385,2026-03-02 16:54:17,472,16,Sandalias Beach,Calzado,Instagram,3,Vendedor_3,3,71,0.0,213.0,pending
386,2025-11-20 16:54:17,69,12,Short Deportivo,Ropa,Facebook,2,Vendedor_2,5,32,0.2,128.0,paid
387,2025-10-23 16:54:17,122,19,Riñonera Sport,Accesorios,Web,1,Vendedor_1,4,52,0.05,197.6,pending
388,2025-12-07 16:54:17,120,11,Buzo Hoodie,Ropa,Mercado Libre,6,Vendedor_6,3,77,0.1,207.9,paid
389,2025-10-19 16:54:17,231,5,Pantalón Chino,Ropa,Facebook,2,Vendedor_2,2,33,0.05,62.7,pending
390,2026-02-15 16:54:17,232,14,Cinturón Casual,Accesorios,Web,9,Vendedor_9,3,59,0.05,168.15,pending
391,2026-02-15 16:54:17,424,9,Gorra Classic,Accesorios,Mercado Libre,2,Vendedor_2,2,53,0.1,95.4,paid
392,2026-02-08 16:54:17,263,11,Buzo Hoodie,Ropa,Mercado Libre,2,Vendedor_2,2,65,0.15,110.5,pending
393,2026-02-01 16:54:17,384,9,Gorra Classic,Accesorios,Instagram,1,Vendedor_1,4,38,0.2,121.6,paid
394,2026-02-19 16:54:17,426,15,Botas Trekking,Calzado,Instagram,3,Vendedor_3,1,61,0.0,61.0,paid
395,2025-12-05 16:54:17,12,7,Campera Rompeviento,Ropa,Mercado Libre,6,Vendedor_6,1,53,0.0,53.0,paid
396,2026-02-13 16:54:17,483,15,Botas Trekking,Calzado,Facebook,2,Vendedor_2,3,75,0.0,225.0,paid
397,2025-10-22 16:54:17,196,6,Pantalón Cargo,Ropa,Facebook,7,Vendedor_7,4,83,0.0,332.0,paid
398,2026-01-22 16:54:17,453,12,Short Deportivo,Ropa,Instagram,3,Vendedor_3,3,55,0.15,140.25,paid
399,2025-10-10 16:54:17,256,20,Piluso Trend,Accesorios,Facebook,10,Vendedor_10,2,51,0.1,91.8,pending
400,2026-02-23 16:54:17,103,2,Zapatillas Running,Calzado,Instagram,5,Vendedor_5,4,77,0.15,261.8,paid
401,2025-12-16 16:54:17,177,13,Medias Training,Accesorios,Web,8,Vendedor_8,5,60,0.15,255.0,pending
402,2026-01-30 16:54:17,16,9,Gorra Classic,Accesorios,Web,1,Vendedor_1,3,48,0.05,136.8,paid
403,2025-11-02 16:54:17,52,16,Sandalias Beach,Calzado,Instagram,6,Vendedor_6,5,89,0.05,422.75,paid
404,2025-11-01 16:54:17,182,9,Gorra Classic,Accesorios,Instagram,1,Vendedor_1,2,46,0.15,78.2,paid
405,2025-10-17 16:54:17,486,8,Campera Denim,Ropa,Instagram,6,Vendedor_6,3,23,0.1,62.1,paid
406,2025-10-30 16:54:17,47,16,Sandalias Beach,Calzado,Mercado Libre,5,Vendedor_5,2,122,0.0,244.0,paid
407,2026-01-20 16:54:17,170,20,Piluso Trend,Accesorios,Instagram,1,Vendedor_1,5,40,0.0,200.0,paid
408,2026-01-31 16:54:17,301,11,Buzo Hoodie,Ropa,Instagram,6,Vendedor_6,1,22,0.05,20.9,paid
409,2025-12-14 16:54:17,52,17,Camisa Oxford,Ropa,Web,2,Vendedor_2,3,70,0.2,168.0,pending
410,2026-02-11 16:54:17,90,11,Buzo Hoodie,Ropa,Web,3,Vendedor_3,4,82,0.1,295.2,paid
411,2026-02-01 16:54:17,66,19,Riñonera Sport,Accesorios,Instagram,7,Vendedor_7,3,56,0.1,151.2,paid
412,2025-12-07 16:54:17,163,19,Riñonera Sport,Accesorios,Instagram,10,Vendedor_10,1,21,0.2,16.8,paid
413,2026-02-09 16:54:17,164,16,Sandalias Beach,Calzado,Instagram,6,Vendedor_6,1,90,0.1,81.0,paid
414,2025-11-23 16:54:17,355,11,Buzo Hoodie,Ropa,Mercado Libre,1,Vendedor_1,3,46,0.05,131.1,pending
415,2026-02-18 16:54:17,376,9,Gorra Classic,Accesorios,Facebook,1,Vendedor_1,1,34,0.15,28.9,paid
416,2025-11-11 16:54:17,52,14,Cinturón Casual,Accesorios,Facebook,7,Vendedor_7,3,44,0.15,112.2,paid
417,2025-11-22 16:54:17,164,6,Pantalón Cargo,Ropa,Web,2,Vendedor_2,1,57,0.0,57.0,paid
418,2025-12-20 16:54:17,281,3,Remera Básica,Ropa,Mercado Libre,3,Vendedor_3,4,40,0.0,160.0,pending
419,2025-10-11 16:54:17,311,20,Piluso Trend,Accesorios,Facebook,8,Vendedor_8,1,37,0.05,35.15,paid
420,2026-02-20 16:54:17,357,2,Zapatillas Running,Calzado,Web,6,Vendedor_6,2,84,0.15,142.8,pending
421,2026-01-16 16:54:17,282,10,Mochila City,Accesorios,Facebook,2,Vendedor_2,1,35,0.2,28.0,paid
422,2025-12-15 16:54:17,422,2,Zapatillas Running,Calzado,Facebook,1,Vendedor_1,4,71,0.1,255.6,paid
423,2026-03-11 16:54:17,243,4,Remera Oversize,Ropa,Mercado Libre,4,Vendedor_4,2,57,0.0,114.0,pending
424,2025-11-17 16:54:17,199,13,Medias Training,Accesorios,Instagram,8,Vendedor_8,3,15,0.2,36.0,pending
425,2025-12-13 16:54:17,226,13,Medias Training,Accesorios,Facebook,3,Vendedor_3,4,12,0.1,43.2,pending
426,2026-01-08 16:54:17,44,8,Campera Denim,Ropa,Web,10,Vendedor_10,1,39,0.0,39.0,pending
427,2026-01-18 16:54:17,215,19,Riñonera Sport,Accesorios,Facebook,9,Vendedor_9,1,34,0.2,27.2,paid
428,2025-12-31 16:54:17,258,16,Sandalias Beach,Calzado,Instagram,2,Vendedor_2,4,175,0.0,700.0,paid
429,2026-02-01 16:54:17,65,15,Botas Trekking,Calzado,Mercado Libre,3,Vendedor_3,2,163,0.05,309.7,pending
430,2025-09-24 16:54:17,133,3,Remera Básica,Ropa,Web,7,Vendedor_7,2,38,0.2,60.8,paid
431,2025-12-08 16:54:17,439,3,Remera Básica,Ropa,Web,9,Vendedor_9,4,90,0.1,324.0,pending
432,2025-09-19 16:54:17,58,1,Zapatillas Urban,Calzado,Facebook,10,Vendedor_10,5,126,0.15,535.5,paid
433,2025-10-23 16:54:17,289,5,Pantalón Chino,Ropa,Mercado Libre,10,Vendedor_10,5,32,0.0,160.0,pending
434,2025-12-19 16:54:17,293,18,Camisa Lino,Ropa,Facebook,7,Vendedor_7,3,69,0.15,175.95,paid
435,2026-01-06 16:54:17,203,6,Pantalón Cargo,Ropa,Web,7,Vendedor_7,2,71,0.0,142.0,paid
436,2025-11-16 16:54:17,419,2,Zapatillas Running,Calzado,Web,5,Vendedor_5,3,62,0.1,167.4,pending
437,2025-11-12 16:54:17,499,9,Gorra Classic,Accesorios,Facebook,2,Vendedor_2,2,18,0.1,32.4,pending
438,2025-12-01 16:54:17,109,9,Gorra Classic,Accesorios,Facebook,10,Vendedor_10,1,22,0.15,18.7,pending
439,2025-12-12 16:54:17,160,17,Camisa Oxford,Ropa,Facebook,1,Vendedor_1,5,40,0.0,200.0,paid
440,2025-10-23 16:54:17,429,17,Camisa Oxford,Ropa,Mercado Libre,1,Vendedor_1,2,44,0.05,83.6,paid
441,2025-11-21 16:54:17,141,2,Zapatillas Running,Calzado,Web,1,Vendedor_1,3,150,0.05,427.5,pending
442,2025-12-06 16:54:17,251,17,Camisa Oxford,Ropa,Facebook,2,Vendedor_2,1,50,0.1,45.0,paid
